strategy,pos,startLeague,peakOvr,finalOvr,finalLeague,seasonsPlayed,retirementAge,everInNhl,everDemoted,nhlGames,nhlGoals,nhlAssists,ahlGames,teamsCount,championships,individualAwards,awardsList
OPTIMIZER,RW,OHL,83,78,NHL,36,34,true,false,978,500,203,71,2,2,2,2038:NHL Championship | 2039:NHL Championship
OPTIMIZER,C,LIIGA,81,74,NHL,38,35,true,false,902,143,269,0,1,1,1,2043:NHL Championship
OPTIMIZER,C,NCAA,82,80,NHL,36,34,true,true,892,183,386,70,2,2,2,2031:SHL Championship | 2040:NHL Championship
OPTIMIZER,G,QMJHL,84,80,NHL,36,34,true,false,844,0,0,126,2,1,1,2036:NHL Championship
OPTIMIZER,RD,NCAA,85,79,NHL,36,34,true,true,992,39,285,67,2,0,0,
OPTIMIZER,C,USHL,76,71,NHL,36,34,true,false,849,26,322,70,2,0,0,
OPTIMIZER,LD,WHL,83,78,NHL,36,34,true,true,939,113,234,65,2,1,1,2043:NHL Championship
OPTIMIZER,LW,OHL,82,78,NHL,36,34,true,true,977,374,173,66,2,2,2,2034:NHL Championship | 2043:NHL Championship
OPTIMIZER,C,QMJHL,84,82,NHL,36,34,true,true,927,271,433,66,2,1,1,2034:NHL Championship
OPTIMIZER,G,NCAA,86,81,NHL,36,34,true,false,861,0,0,121,2,1,1,2032:NHL Championship
OPTIMIZER,RW,LIIGA,83,77,NHL,36,34,true,false,922,479,177,0,1,1,1,2035:NHL Championship
OPTIMIZER,LD,USHL,83,78,NHL,36,34,true,true,905,73,220,67,2,1,1,2042:NHL Championship
OPTIMIZER,C,NCAA,83,80,NHL,36,34,true,false,918,243,393,68,2,0,0,
OPTIMIZER,RD,SHL,82,76,NHL,36,34,true,false,837,104,215,0,1,0,0,
OPTIMIZER,C,WHL,84,81,NHL,36,34,true,true,997,277,387,71,2,0,0,
OPTIMIZER,RW,NCAA,83,78,NHL,36,34,true,true,999,452,222,66,2,0,0,
OPTIMIZER,RW,USHL,81,78,NHL,36,34,true,true,875,248,120,67,2,0,0,
OPTIMIZER,C,WHL,86,80,NHL,36,34,true,true,991,363,420,65,2,0,0,
OPTIMIZER,RD,SHL,82,79,NHL,36,34,true,true,908,50,194,0,1,1,1,2039:NHL Championship
OPTIMIZER,LD,USHL,83,78,NHL,36,34,true,true,918,81,230,66,2,0,0,
OPTIMIZER,C,USHL,83,80,NHL,36,34,true,true,994,278,407,68,2,2,2,2031:NHL Championship | 2036:NHL Championship
OPTIMIZER,C,NCAA,80,77,NHL,36,34,true,true,878,117,262,68,2,2,2,2029:NCAA Championship | 2032:NHL Championship
OPTIMIZER,RW,WHL,83,78,NHL,36,34,true,true,919,344,167,69,2,1,1,2036:NHL Championship
OPTIMIZER,LW,LIIGA,83,76,NHL,36,34,true,true,907,400,164,0,1,0,0,
OPTIMIZER,C,OHL,85,80,NHL,36,34,true,true,993,381,422,69,2,1,1,2043:NHL Championship
OPTIMIZER,LW,LIIGA,83,78,NHL,36,34,true,true,1008,496,227,0,1,0,0,
OPTIMIZER,C,OHL,83,81,NHL,36,34,true,true,1007,290,424,70,2,0,0,
OPTIMIZER,G,USHL,87,82,NHL,36,34,true,false,893,0,0,128,2,2,2,2032:NHL Championship | 2043:NHL Championship
OPTIMIZER,G,OHL,87,84,NHL,36,34,true,false,868,0,0,118,2,1,1,2031:AHL Championship
OPTIMIZER,RW,LIIGA,83,77,NHL,36,34,true,true,968,394,161,0,1,0,0,
OPTIMIZER,RD,SHL,84,79,NHL,36,34,true,false,812,65,187,0,1,0,0,
OPTIMIZER,RD,LIIGA,83,78,NHL,36,34,true,false,828,44,191,0,1,2,2,2033:NHL Championship | 2040:NHL Championship
OPTIMIZER,RW,LIIGA,84,77,NHL,36,34,true,true,991,416,172,0,1,0,0,
OPTIMIZER,RW,QMJHL,83,78,NHL,36,34,true,false,923,492,204,69,2,1,1,2027:QMJHL Championship
OPTIMIZER,RW,LIIGA,83,79,NHL,36,34,true,false,900,405,165,0,1,0,0,
OPTIMIZER,RW,NCAA,82,78,NHL,36,34,true,true,906,372,168,69,2,1,1,2027:NCAA Championship
OPTIMIZER,LD,USHL,85,81,NHL,36,34,true,true,927,88,288,71,2,1,1,2032:NHL Championship
OPTIMIZER,G,NCAA,89,83,NHL,36,34,true,false,872,0,0,124,2,0,0,
OPTIMIZER,RD,WHL,84,79,NHL,36,34,true,true,1000,32,247,70,2,1,1,2031:NHL Championship
OPTIMIZER,C,USHL,81,79,NHL,36,34,true,true,896,127,298,70,2,1,1,2029:USHL Championship
OPTIMIZER,LD,SHL,81,73,NHL,38,35,true,false,853,56,142,0,1,0,0,
OPTIMIZER,LD,QMJHL,84,79,NHL,36,34,true,true,930,55,258,71,2,0,0,
OPTIMIZER,LD,LIIGA,82,77,NHL,36,34,true,false,831,79,186,0,1,0,0,
OPTIMIZER,LW,WHL,79,75,NHL,36,34,true,true,855,232,110,71,2,0,0,
OPTIMIZER,RW,LIIGA,79,76,NHL,36,34,true,false,799,193,118,0,1,1,1,2038:NHL Championship
OPTIMIZER,LD,NCAA,84,81,NHL,36,34,true,true,912,80,247,69,2,0,0,
OPTIMIZER,C,SHL,79,74,NHL,36,34,true,false,812,92,246,0,1,0,0,
OPTIMIZER,LD,LIIGA,83,78,NHL,36,34,true,true,903,54,224,0,1,0,0,
OPTIMIZER,LW,LIIGA,83,77,NHL,36,34,true,true,1009,467,175,0,1,1,1,2032:NHL Championship
OPTIMIZER,RD,SHL,80,77,NHL,36,34,true,false,822,60,126,0,1,0,0,
OPTIMIZER,C,USHL,82,79,NHL,36,34,true,true,866,143,333,67,2,1,1,2032:NHL Championship
OPTIMIZER,G,NCAA,89,84,NHL,36,34,true,false,861,0,0,127,2,1,1,2034:NHL Championship
OPTIMIZER,C,QMJHL,80,76,NHL,36,34,true,false,772,91,217,69,2,0,0,
OPTIMIZER,LW,NCAA,83,78,NHL,36,34,true,false,901,368,145,68,2,0,0,
OPTIMIZER,RD,WHL,85,80,NHL,36,34,true,true,1012,81,276,67,2,1,1,2032:NHL Championship
OPTIMIZER,C,LIIGA,80,77,NHL,36,34,true,true,894,115,268,0,1,0,0,
OPTIMIZER,LD,OHL,85,79,NHL,36,34,true,false,860,78,227,66,2,0,0,
OPTIMIZER,RD,SHL,82,78,NHL,36,34,true,false,920,67,214,0,1,0,0,
OPTIMIZER,RD,WHL,82,77,NHL,36,34,true,false,819,93,200,66,2,0,0,
OPTIMIZER,RW,LIIGA,80,76,NHL,36,34,true,true,921,286,143,0,1,0,0,
OPTIMIZER,G,LIIGA,88,81,NHL,36,34,true,false,797,0,0,188,1,0,0,
OPTIMIZER,C,WHL,83,81,NHL,36,34,true,true,985,266,429,69,2,2,2,2031:NHL Championship | 2032:NHL Championship
OPTIMIZER,LD,SHL,83,71,NHL,40,36,true,false,999,77,250,0,1,1,1,2029:SHL Championship
OPTIMIZER,RW,SHL,83,73,NHL,38,35,true,false,979,520,211,0,1,0,0,
OPTIMIZER,RW,OHL,83,78,NHL,36,34,true,false,1018,465,195,66,2,2,2,2028:OHL Championship | 2040:NHL Championship
OPTIMIZER,LW,USHL,80,74,NHL,38,35,true,true,1057,287,152,71,2,2,2,2034:NHL Championship | 2041:NHL Championship
OPTIMIZER,G,USHL,88,83,NHL,36,34,true,false,795,0,0,187,2,0,0,
OPTIMIZER,G,OHL,86,82,NHL,36,34,true,false,871,0,0,131,2,1,1,2034:NHL Championship
OPTIMIZER,G,LIIGA,88,84,NHL,36,34,true,false,882,0,0,133,1,0,0,
OPTIMIZER,C,QMJHL,82,78,NHL,36,34,true,true,918,202,359,71,2,2,2,2031:SHL Championship | 2043:NHL Championship
OPTIMIZER,C,NCAA,83,80,NHL,36,34,true,true,986,268,393,66,2,0,0,
OPTIMIZER,LD,OHL,83,78,NHL,36,34,true,true,902,55,196,68,2,1,1,2032:NHL Championship
OPTIMIZER,G,USHL,89,84,NHL,36,34,true,false,896,0,0,118,2,0,0,
OPTIMIZER,LW,QMJHL,82,80,NHL,36,34,true,true,990,328,184,65,2,0,0,
OPTIMIZER,LD,QMJHL,82,77,NHL,36,34,true,false,849,92,178,71,2,0,0,
OPTIMIZER,G,OHL,89,84,NHL,36,34,true,false,868,0,0,122,2,1,1,2030:AHL Championship
OPTIMIZER,C,QMJHL,82,78,NHL,36,34,true,true,1011,297,432,66,2,0,0,
OPTIMIZER,RD,OHL,82,73,NHL,38,35,true,true,958,88,226,71,2,1,1,2029:OHL Championship
OPTIMIZER,RW,LIIGA,81,79,NHL,36,34,true,true,966,299,138,0,1,1,1,2041:NHL Championship
OPTIMIZER,LW,LIIGA,79,77,NHL,36,34,true,false,818,191,128,0,1,0,0,
OPTIMIZER,RD,OHL,82,77,NHL,36,34,true,true,917,104,203,65,2,0,0,
OPTIMIZER,LW,QMJHL,83,75,NHL,38,35,true,true,1067,550,220,68,2,3,3,2029:QMJHL Championship | 2031:NHL Championship | 2032:NHL Championship
OPTIMIZER,RW,QMJHL,79,76,NHL,36,34,true,true,969,233,141,71,2,1,1,2030:AHL Championship
OPTIMIZER,LW,SHL,82,77,NHL,36,34,true,true,975,419,159,0,1,0,0,
OPTIMIZER,LD,SHL,81,77,NHL,36,34,true,false,732,63,133,0,1,0,0,
OPTIMIZER,RD,SHL,84,79,NHL,36,34,true,true,925,32,225,0,1,0,0,
OPTIMIZER,RW,NCAA,82,77,NHL,36,34,true,true,984,486,169,69,2,0,0,
OPTIMIZER,RD,USHL,84,74,NHL,38,35,true,false,1003,83,279,71,2,1,1,2026:USHL Championship
OPTIMIZER,RW,OHL,84,79,NHL,36,34,true,true,1005,468,211,68,2,0,0,
OPTIMIZER,G,QMJHL,89,84,NHL,36,34,true,false,850,0,0,129,2,1,1,2041:NHL Championship
OPTIMIZER,LW,WHL,83,78,NHL,36,34,true,true,1003,501,214,65,2,0,0,
OPTIMIZER,RD,USHL,85,78,NHL,36,34,true,true,901,49,239,71,2,0,0,
OPTIMIZER,LD,QMJHL,85,75,NHL,38,35,true,false,969,54,264,71,2,0,0,
OPTIMIZER,LD,SHL,82,79,NHL,36,34,true,false,820,65,199,0,1,0,0,
OPTIMIZER,C,SHL,81,78,NHL,36,34,true,true,868,128,263,0,1,0,0,
OPTIMIZER,LW,LIIGA,82,79,NHL,36,34,true,true,905,352,169,0,1,0,0,
OPTIMIZER,C,OHL,79,74,NHL,36,34,true,true,865,97,248,67,2,0,0,
OPTIMIZER,LD,QMJHL,83,79,NHL,36,34,true,false,854,101,230,68,2,0,0,
OPTIMIZER,G,WHL,89,84,NHL,36,34,true,false,806,0,0,189,2,0,0,
OPTIMIZER,RD,OHL,84,79,NHL,36,34,true,true,970,42,207,68,2,0,0,
OPTIMIZER,RD,SHL,83,78,NHL,36,34,true,true,1001,45,215,0,1,0,0,
OPTIMIZER,LW,OHL,83,77,NHL,36,34,true,false,995,532,194,69,2,0,0,
OPTIMIZER,G,SHL,88,77,NHL,38,35,true,false,931,0,0,127,1,0,0,
OPTIMIZER,C,OHL,82,79,NHL,36,34,true,false,894,235,329,67,2,0,0,
OPTIMIZER,RD,LIIGA,82,79,NHL,36,34,true,false,827,85,189,0,1,0,0,
OPTIMIZER,RD,USHL,85,73,NHL,38,35,true,true,984,40,246,68,2,0,0,
OPTIMIZER,C,NCAA,86,81,NHL,36,34,true,true,988,421,452,69,2,0,0,
OPTIMIZER,G,SHL,88,82,NHL,36,34,true,false,855,0,0,124,1,0,0,
OPTIMIZER,RD,SHL,81,76,NHL,36,34,true,false,835,54,148,0,1,1,1,2031:SHL Championship
OPTIMIZER,RD,USHL,84,79,NHL,36,34,true,true,904,49,240,67,2,1,1,2029:USHL Championship
OPTIMIZER,G,LIIGA,88,83,NHL,36,34,true,false,878,0,0,124,1,1,1,2039:NHL Championship
OPTIMIZER,G,USHL,88,82,NHL,36,34,true,false,804,0,0,183,2,1,1,2043:NHL Championship
OPTIMIZER,C,WHL,85,81,NHL,36,34,true,true,1011,347,521,66,2,0,0,
OPTIMIZER,RW,QMJHL,83,77,NHL,36,34,true,false,965,404,154,68,2,0,0,
OPTIMIZER,RD,SHL,84,79,NHL,36,34,true,true,906,43,210,0,1,0,0,
OPTIMIZER,G,WHL,89,84,NHL,36,34,true,false,887,0,0,120,2,0,0,
OPTIMIZER,G,OHL,89,84,NHL,36,34,true,false,874,0,0,120,2,0,0,
OPTIMIZER,LD,NCAA,82,78,NHL,36,34,true,false,820,100,195,66,2,1,1,2037:NHL Championship
OPTIMIZER,LW,NCAA,83,76,NHL,36,34,true,true,1022,517,229,71,2,1,1,2031:NHL Championship
OPTIMIZER,RD,QMJHL,84,78,NHL,36,34,true,true,977,53,191,65,2,0,0,
OPTIMIZER,RD,NCAA,81,76,NHL,36,34,true,true,863,58,150,70,2,1,1,2038:NHL Championship
OPTIMIZER,G,WHL,87,81,NHL,36,34,true,false,773,0,0,192,2,0,0,
OPTIMIZER,G,WHL,89,83,NHL,36,34,true,false,888,0,0,120,2,1,1,2038:NHL Championship
OPTIMIZER,LD,OHL,82,78,NHL,36,34,true,true,917,93,208,67,2,0,0,
OPTIMIZER,RD,OHL,83,78,NHL,36,34,true,false,839,102,200,67,2,2,2,2031:SHL Championship | 2033:NHL Championship
OPTIMIZER,C,LIIGA,85,80,NHL,36,34,true,true,925,346,414,0,1,0,0,
OPTIMIZER,G,QMJHL,88,77,NHL,38,35,true,false,971,0,0,131,2,0,0,
OPTIMIZER,RD,QMJHL,82,78,NHL,36,34,true,true,898,72,182,69,2,0,0,
OPTIMIZER,LD,QMJHL,83,79,NHL,36,34,true,true,970,105,245,65,2,1,1,2038:NHL Championship
OPTIMIZER,RD,LIIGA,78,74,NHL,36,34,true,false,746,83,133,0,1,2,2,2027:SHL Championship | 2037:NHL Championship
OPTIMIZER,C,QMJHL,82,78,NHL,36,34,true,true,938,204,411,70,2,0,0,
OPTIMIZER,LW,OHL,83,75,NHL,38,35,true,true,995,520,220,69,2,0,0,
OPTIMIZER,RW,OHL,81,77,NHL,36,34,true,true,903,257,109,66,2,0,0,
OPTIMIZER,RD,OHL,82,79,NHL,36,34,true,true,894,91,218,71,2,0,0,
OPTIMIZER,G,SHL,88,82,NHL,36,34,true,false,842,0,0,127,1,1,1,2030:AHL Championship
OPTIMIZER,LD,SHL,82,78,NHL,36,34,true,false,842,87,191,0,1,0,0,
OPTIMIZER,C,LIIGA,84,81,NHL,36,34,true,false,930,341,457,0,1,1,1,2041:NHL Championship
OPTIMIZER,G,LIIGA,88,81,NHL,36,34,true,false,872,0,0,126,1,0,0,
OPTIMIZER,LD,LIIGA,83,78,NHL,36,34,true,true,908,58,241,0,1,0,0,
OPTIMIZER,LD,OHL,80,77,NHL,36,34,true,false,822,108,155,65,2,2,2,2026:OHL Championship | 2034:NHL Championship
OPTIMIZER,RW,NCAA,81,77,NHL,36,34,true,true,863,227,114,65,2,0,0,
OPTIMIZER,G,QMJHL,89,83,NHL,36,34,true,false,867,0,0,124,2,0,0,
OPTIMIZER,G,SHL,88,75,NHL,40,36,true,false,1011,0,0,120,1,2,2,2032:NHL Championship | 2039:NHL Championship
OPTIMIZER,C,NCAA,83,79,NHL,36,34,true,true,935,257,379,66,2,0,0,
OPTIMIZER,RW,QMJHL,79,74,NHL,38,35,true,true,1033,276,156,68,2,0,0,
OPTIMIZER,RD,NCAA,83,79,NHL,36,34,true,false,820,71,180,66,2,0,0,
OPTIMIZER,C,OHL,83,78,NHL,36,34,true,true,995,272,457,71,2,0,0,
OPTIMIZER,G,OHL,88,81,NHL,36,34,true,false,878,0,0,129,2,0,0,
OPTIMIZER,LD,USHL,84,76,NHL,38,35,true,true,999,80,241,69,2,0,0,
OPTIMIZER,G,QMJHL,89,80,NHL,38,35,true,false,882,0,0,200,2,1,1,2040:NHL Championship
OPTIMIZER,RD,WHL,84,78,NHL,36,34,true,true,936,86,265,70,2,0,0,
OPTIMIZER,G,USHL,88,78,NHL,38,35,true,false,947,0,0,126,2,2,2,2026:USHL Championship | 2028:USHL Championship
OPTIMIZER,G,SHL,88,82,NHL,36,34,true,false,871,0,0,124,1,2,2,2033:NHL Championship | 2037:NHL Championship
OPTIMIZER,RW,WHL,83,75,NHL,38,35,true,true,1067,477,194,70,2,2,2,2041:NHL Championship | 2042:NHL Championship
OPTIMIZER,RW,QMJHL,83,77,NHL,36,34,true,true,960,367,161,68,2,0,0,
OPTIMIZER,RW,SHL,82,72,NHL,38,35,true,true,1068,441,160,0,1,0,0,
OPTIMIZER,G,QMJHL,89,83,NHL,36,34,true,false,853,0,0,131,2,1,1,2042:NHL Championship
OPTIMIZER,LW,QMJHL,84,75,NHL,38,35,true,true,1004,510,210,70,2,2,2,2027:QMJHL Championship | 2029:QMJHL Championship
OPTIMIZER,G,NCAA,87,82,NHL,36,34,true,false,873,0,0,122,2,1,1,2035:NHL Championship
OPTIMIZER,G,SHL,88,79,NHL,38,35,true,false,930,0,0,130,1,0,0,
OPTIMIZER,RD,USHL,84,72,NHL,38,35,true,true,1075,23,268,66,2,1,1,2042:NHL Championship
OPTIMIZER,G,NCAA,89,85,NHL,36,34,true,false,854,0,0,127,2,0,0,
OPTIMIZER,G,NCAA,89,84,NHL,36,34,true,false,866,0,0,125,2,0,0,
OPTIMIZER,LD,SHL,79,70,NHL,38,35,true,false,832,84,149,0,1,1,1,2039:NHL Championship
OPTIMIZER,G,SHL,89,82,NHL,36,34,true,false,804,0,0,188,1,0,0,
OPTIMIZER,RD,LIIGA,82,74,NHL,38,35,true,false,906,100,207,0,1,0,0,
OPTIMIZER,LW,NCAA,80,77,NHL,36,34,true,true,892,271,134,64,2,1,1,2029:NCAA Championship
OPTIMIZER,RW,NCAA,83,73,NHL,38,35,true,true,1045,527,215,67,2,0,0,
OPTIMIZER,LW,OHL,84,78,NHL,36,34,true,true,1018,439,188,69,2,0,0,
OPTIMIZER,RW,OHL,84,78,NHL,36,34,true,false,903,471,194,70,2,2,2,2027:OHL Championship | 2035:NHL Championship
OPTIMIZER,G,OHL,88,84,NHL,36,34,true,false,772,0,0,192,2,1,1,2038:NHL Championship
OPTIMIZER,LW,NCAA,84,77,NHL,36,34,true,false,990,455,199,70,2,1,1,2040:NHL Championship
OPTIMIZER,RW,LIIGA,82,78,NHL,36,34,true,true,913,400,197,0,1,1,1,2032:NHL Championship
OPTIMIZER,RW,NCAA,83,76,NHL,36,34,true,true,991,530,226,70,2,1,1,2043:NHL Championship
OPTIMIZER,LW,OHL,84,78,NHL,36,34,true,true,906,422,211,67,2,1,1,2037:NHL Championship
OPTIMIZER,RD,USHL,82,79,NHL,36,34,true,true,991,72,216,68,2,0,0,
OPTIMIZER,LW,LIIGA,80,75,NHL,36,34,true,false,798,197,109,0,1,0,0,
OPTIMIZER,RW,QMJHL,84,75,NHL,38,35,true,true,991,476,192,69,2,0,0,
OPTIMIZER,G,WHL,88,83,NHL,36,34,true,false,855,0,0,124,2,0,0,
OPTIMIZER,G,SHL,90,83,NHL,36,34,true,false,852,0,0,128,1,0,0,
OPTIMIZER,LW,LIIGA,80,77,NHL,36,34,true,true,937,296,121,0,1,1,1,2031:NHL Championship
OPTIMIZER,LW,SHL,81,74,NHL,38,35,true,true,943,306,136,0,1,1,1,2036:NHL Championship
OPTIMIZER,G,QMJHL,87,83,NHL,36,34,true,false,864,0,0,125,2,2,2,2041:NHL Championship | 2043:NHL Championship
OPTIMIZER,RW,QMJHL,83,75,NHL,38,35,true,false,1057,524,217,68,2,2,2,2029:QMJHL Championship | 2030:AHL Championship
OPTIMIZER,RW,SHL,82,77,NHL,36,34,true,true,993,510,198,0,1,0,0,
OPTIMIZER,RW,WHL,83,77,NHL,36,34,true,false,982,518,225,66,2,2,2,2030:AHL Championship | 2043:NHL Championship
OPTIMIZER,G,OHL,88,82,NHL,36,34,true,false,779,0,0,187,2,0,0,
OPTIMIZER,G,USHL,88,85,NHL,36,34,true,false,860,0,0,119,2,1,1,2040:NHL Championship
OPTIMIZER,C,LIIGA,80,76,NHL,36,34,true,false,783,99,243,0,1,0,0,
OPTIMIZER,RD,LIIGA,83,80,NHL,36,34,true,true,934,55,214,0,1,1,1,2028:SHL Championship
OPTIMIZER,LD,LIIGA,83,79,NHL,36,34,true,true,900,47,183,0,1,2,2,2035:NHL Championship | 2037:NHL Championship
OPTIMIZER,G,LIIGA,88,82,NHL,36,34,true,false,846,0,0,122,1,0,0,
OPTIMIZER,G,USHL,90,84,NHL,36,34,true,false,849,0,0,123,2,0,0,
OPTIMIZER,C,LIIGA,83,72,NHL,40,36,true,true,1142,357,476,0,1,0,0,
OPTIMIZER,RW,NCAA,83,77,NHL,36,34,true,true,1011,535,221,66,2,0,0,
OPTIMIZER,C,WHL,78,73,NHL,36,34,true,true,886,72,266,70,2,0,0,
OPTIMIZER,G,OHL,88,77,NHL,38,35,true,false,928,0,0,124,2,1,1,2032:NHL Championship
OPTIMIZER,LD,SHL,84,77,NHL,36,34,true,true,940,19,260,0,1,1,1,2041:NHL Championship
OPTIMIZER,RD,SHL,84,79,NHL,36,34,true,true,903,45,200,0,1,1,1,2027:SHL Championship
OPTIMIZER,LD,NCAA,82,77,NHL,36,34,true,true,914,67,219,70,2,0,0,
OPTIMIZER,G,OHL,89,85,NHL,36,34,true,false,897,0,0,125,2,1,1,2030:AHL Championship
OPTIMIZER,LD,LIIGA,82,78,NHL,36,34,true,false,764,85,167,0,1,0,0,
OPTIMIZER,C,QMJHL,84,79,NHL,36,34,true,true,985,294,478,69,2,1,1,2035:NHL Championship
OPTIMIZER,C,SHL,83,80,NHL,36,34,true,true,911,236,318,0,1,0,0,
OPTIMIZER,RW,USHL,83,78,NHL,36,34,true,true,971,394,180,69,2,1,1,2040:NHL Championship
OPTIMIZER,LD,WHL,85,76,NHL,38,35,true,true,1092,69,293,66,2,0,0,
OPTIMIZER,LW,QMJHL,83,78,NHL,36,34,true,true,1007,493,204,67,2,1,1,2031:NHL Championship
OPTIMIZER,G,NCAA,87,84,NHL,36,34,true,false,874,0,0,123,2,1,1,2038:NHL Championship
OPTIMIZER,RD,OHL,84,80,NHL,36,34,true,true,975,58,286,65,2,2,2,2027:OHL Championship | 2031:NHL Championship
OPTIMIZER,LW,LIIGA,82,78,NHL,36,34,true,true,983,462,185,0,1,1,1,2029:SHL Championship
OPTIMIZER,LW,USHL,80,77,NHL,36,34,true,true,897,243,122,69,2,1,1,2037:NHL Championship
OPTIMIZER,RW,QMJHL,84,79,NHL,36,34,true,true,994,493,203,66,2,0,0,
OPTIMIZER,RW,OHL,81,73,NHL,38,35,true,true,966,270,126,65,2,1,1,2033:NHL Championship
OPTIMIZER,G,NCAA,88,83,NHL,36,34,true,false,858,0,0,134,2,1,1,2033:NHL Championship
OPTIMIZER,G,LIIGA,89,82,NHL,36,34,true,false,863,0,0,126,1,0,0,
OPTIMIZER,LW,USHL,82,79,NHL,36,34,true,true,882,341,167,66,2,1,1,2035:NHL Championship
OPTIMIZER,RW,OHL,83,77,NHL,36,34,true,true,956,426,155,67,2,0,0,
OPTIMIZER,LD,WHL,81,78,NHL,36,34,true,true,890,75,173,70,2,1,1,2036:NHL Championship
OPTIMIZER,RD,OHL,84,78,NHL,36,34,true,false,843,84,219,66,2,0,0,
OPTIMIZER,C,NCAA,81,74,NHL,38,35,true,true,931,113,296,71,2,2,2,2029:NCAA Championship | 2041:NHL Championship
OPTIMIZER,LW,OHL,83,77,NHL,36,34,true,true,972,392,176,66,2,0,0,
OPTIMIZER,RW,OHL,84,79,NHL,36,34,true,false,1012,486,232,69,2,1,1,2041:NHL Championship
OPTIMIZER,C,OHL,83,78,NHL,36,34,true,true,962,227,359,70,2,1,1,2038:NHL Championship
OPTIMIZER,G,OHL,88,85,NHL,36,34,true,false,868,0,0,124,2,0,0,
OPTIMIZER,RW,QMJHL,83,73,NHL,38,35,true,false,1076,519,212,68,2,1,1,2031:NHL Championship
OPTIMIZER,LW,QMJHL,83,74,NHL,38,35,true,true,1056,563,225,66,2,2,2,2026:QMJHL Championship | 2041:NHL Championship
OPTIMIZER,G,OHL,88,81,NHL,38,35,true,false,962,0,0,123,2,0,0,
OPTIMIZER,G,QMJHL,88,77,NHL,38,35,true,false,879,0,0,179,2,0,0,
OPTIMIZER,G,LIIGA,88,84,NHL,36,34,true,false,792,0,0,182,1,1,1,2032:AHL Championship
OPTIMIZER,LD,LIIGA,84,79,NHL,36,34,true,true,925,43,260,0,1,3,3,2032:NHL Championship | 2042:NHL Championship | 2043:NHL Championship
OPTIMIZER,G,OHL,89,80,NHL,38,35,true,false,872,0,0,176,2,2,2,2028:OHL Championship | 2031:AHL Championship
OPTIMIZER,RW,QMJHL,84,77,NHL,36,34,true,true,1009,492,224,70,2,0,0,
OPTIMIZER,RW,OHL,81,73,NHL,38,35,true,true,1014,277,127,65,2,0,0,
OPTIMIZER,RD,SHL,84,77,NHL,36,34,true,true,927,35,243,0,1,0,0,
OPTIMIZER,RW,LIIGA,80,72,NHL,38,35,true,true,946,278,133,0,1,0,0,
OPTIMIZER,RD,WHL,82,77,NHL,36,34,true,true,906,78,211,69,2,0,0,
OPTIMIZER,C,NCAA,82,79,NHL,36,34,true,true,915,191,423,66,2,1,1,2037:NHL Championship
OPTIMIZER,C,NCAA,85,81,NHL,36,34,true,true,1002,366,427,69,2,1,1,2031:NHL Championship
OPTIMIZER,C,NCAA,81,70,NHL,40,36,true,false,936,127,333,65,2,1,1,2030:AHL Championship
OPTIMIZER,RW,QMJHL,83,77,NHL,36,34,true,true,909,372,170,68,2,0,0,
OPTIMIZER,C,USHL,84,81,NHL,36,34,true,true,983,338,437,65,2,1,1,2042:NHL Championship
OPTIMIZER,LD,WHL,85,80,NHL,36,34,true,false,841,85,243,71,2,0,0,
OPTIMIZER,G,OHL,89,79,NHL,38,35,true,false,942,0,0,126,2,0,0,
OPTIMIZER,G,NCAA,88,84,NHL,36,34,true,false,902,0,0,128,2,1,1,2030:AHL Championship
OPTIMIZER,LD,QMJHL,81,78,NHL,36,34,true,true,882,59,154,67,2,1,1,2039:NHL Championship
OPTIMIZER,G,WHL,89,83,NHL,36,34,true,false,885,0,0,121,2,1,1,2038:NHL Championship
OPTIMIZER,G,SHL,89,84,NHL,36,34,true,false,816,0,0,181,1,1,1,2040:NHL Championship
OPTIMIZER,LW,USHL,83,77,NHL,36,34,true,false,956,484,172,68,2,0,0,
OPTIMIZER,G,QMJHL,85,82,NHL,36,34,true,false,861,0,0,123,2,4,4,2028:QMJHL Championship | 2029:QMJHL Championship | 2033:NHL Championship | 2040:NHL Championship
OPTIMIZER,LW,WHL,83,78,NHL,36,34,true,true,996,535,212,66,2,0,0,
OPTIMIZER,RD,QMJHL,81,78,NHL,36,34,true,true,850,71,154,65,2,0,0,
OPTIMIZER,G,WHL,89,85,NHL,36,34,true,false,860,0,0,134,2,0,0,
OPTIMIZER,C,LIIGA,85,76,NHL,38,35,true,true,1071,380,473,0,1,0,0,
OPTIMIZER,LW,WHL,83,79,NHL,36,34,true,true,922,413,187,68,2,1,1,2032:NHL Championship
OPTIMIZER,C,QMJHL,85,81,NHL,36,34,true,true,1008,429,511,70,2,1,1,2035:NHL Championship
OPTIMIZER,G,SHL,89,85,NHL,36,34,true,false,859,0,0,125,1,1,1,2036:NHL Championship
OPTIMIZER,C,LIIGA,82,78,NHL,36,34,true,true,902,238,316,0,1,1,1,2038:NHL Championship
OPTIMIZER,RW,LIIGA,82,77,NHL,36,34,true,true,1003,502,207,0,1,1,1,2027:SHL Championship
OPTIMIZER,RD,QMJHL,83,79,NHL,36,34,true,true,893,74,194,71,2,0,0,
OPTIMIZER,LW,WHL,83,78,NHL,36,34,true,true,976,416,177,69,2,0,0,
OPTIMIZER,LW,OHL,82,78,NHL,36,34,true,false,889,327,131,67,2,0,0,
